timestamp,n_seen,event_type,district
2016-04-12 20:00:00,700594,warning,Manhattan
2016-04-12 22:00:00,102298,drift,Global
2016-04-12 23:00:00,102362,warning,Global
2016-04-13 00:00:00,12628,drift,Queens
2016-04-13 08:00:00,703498,drift,Manhattan
2016-04-13 09:00:00,703562,warning,Manhattan
2016-04-13 09:00:00,102698,drift,Global
2016-04-13 11:00:00,102762,warning,Global
2016-04-13 17:00:00,706498,drift,Manhattan
2016-04-13 17:00:00,706562,warning,Manhattan
2016-04-13 19:00:00,103098,drift,Global
2016-04-13 20:00:00,103162,warning,Global
2016-04-13 23:00:00,9746,warning,Brooklyn
2016-04-14 00:00:00,12724,warning,Queens
2016-04-14 01:00:00,103498,drift,Global
2016-04-14 01:00:00,709498,drift,Manhattan
2016-04-14 02:00:00,9778,drift,Brooklyn
2016-04-14 03:00:00,103562,warning,Global
2016-04-14 05:00:00,709658,warning,Manhattan
2016-04-14 05:00:00,12748,drift,Queens
2016-04-14 13:00:00,103898,drift,Global
2016-04-14 13:00:00,712498,drift,Manhattan
2016-04-14 14:00:00,712722,warning,Manhattan
2016-04-14 14:00:00,103962,warning,Global
2016-04-14 18:00:00,12812,warning,Queens
2016-04-14 20:00:00,104298,drift,Global
2016-04-14 21:00:00,715498,drift,Manhattan
2016-04-14 21:00:00,715562,warning,Manhattan
2016-04-14 21:00:00,104394,warning,Global
2016-04-14 22:00:00,12838,drift,Queens
2016-04-15 01:00:00,104698,drift,Global
2016-04-15 04:00:00,104762,warning,Global
2016-04-15 09:00:00,718498,drift,Manhattan
2016-04-15 09:00:00,718626,warning,Manhattan
2016-04-15 13:00:00,105098,drift,Global
2016-04-15 14:00:00,105162,warning,Global
2016-04-15 14:00:00,9898,drift,Brooklyn
2016-04-15 17:00:00,721498,drift,Manhattan
2016-04-15 18:00:00,721530,warning,Manhattan
2016-04-15 18:00:00,12934,warning,Queens
2016-04-15 20:00:00,105498,drift,Global
2016-04-15 21:00:00,105562,warning,Global
2016-04-15 23:00:00,724498,drift,Manhattan
2016-04-16 00:00:00,724626,warning,Manhattan
2016-04-16 01:00:00,105898,drift,Global
2016-04-16 01:00:00,12988,drift,Queens
2016-04-16 02:00:00,105994,warning,Global
2016-04-16 08:00:00,10026,warning,Brooklyn
2016-04-16 10:00:00,106298,drift,Global
2016-04-16 12:00:00,727498,drift,Manhattan
2016-04-16 12:00:00,727562,warning,Manhattan
2016-04-16 12:00:00,13052,warning,Queens
2016-04-16 12:00:00,106362,warning,Global
2016-04-16 19:00:00,730498,drift,Manhattan
2016-04-16 19:00:00,730530,warning,Manhattan
2016-04-16 20:00:00,106698,drift,Global
2016-04-16 21:00:00,13108,drift,Queens
2016-04-16 22:00:00,106794,warning,Global
2016-04-16 23:00:00,10138,drift,Brooklyn
2016-04-17 02:00:00,107098,drift,Global
2016-04-17 02:00:00,733498,drift,Manhattan
2016-04-17 02:00:00,733626,warning,Manhattan
2016-04-17 03:00:00,107194,warning,Global
2016-04-17 10:00:00,10234,warning,Brooklyn
2016-04-17 11:00:00,107498,drift,Global
2016-04-17 12:00:00,107562,warning,Global
2016-04-17 14:00:00,736498,drift,Manhattan
2016-04-17 15:00:00,736594,warning,Manhattan
2016-04-17 18:00:00,107898,drift,Global
2016-04-17 18:00:00,13236,warning,Queens
2016-04-17 18:00:00,107930,warning,Global
2016-04-17 21:00:00,13258,drift,Queens
2016-04-18 00:00:00,10298,drift,Brooklyn
2016-04-18 01:00:00,108298,drift,Global
2016-04-18 03:00:00,739498,drift,Manhattan
2016-04-18 06:00:00,108394,warning,Global
2016-04-18 06:00:00,739690,warning,Manhattan
2016-04-18 13:00:00,108698,drift,Global
2016-04-18 14:00:00,10330,warning,Brooklyn
2016-04-18 15:00:00,742498,drift,Manhattan
2016-04-18 15:00:00,108794,warning,Global
2016-04-18 16:00:00,742690,warning,Manhattan
2016-04-18 18:00:00,10338,drift,Brooklyn
2016-04-18 20:00:00,13386,warning,Queens
2016-04-18 21:00:00,109098,drift,Global
2016-04-18 22:00:00,109162,warning,Global
2016-04-18 23:00:00,745498,drift,Manhattan
2016-04-19 01:00:00,745690,warning,Manhattan
2016-04-19 10:00:00,109498,drift,Global
2016-04-19 11:00:00,109530,warning,Global
2016-04-19 13:00:00,748498,drift,Manhattan
2016-04-19 14:00:00,748594,warning,Manhattan
2016-04-19 19:00:00,109898,drift,Global
2016-04-19 21:00:00,751498,drift,Manhattan
2016-04-19 21:00:00,109994,warning,Global
2016-04-19 21:00:00,751658,warning,Manhattan
2016-04-19 22:00:00,13498,drift,Queens
2016-04-20 00:00:00,10434,warning,Brooklyn
2016-04-20 03:00:00,110298,drift,Global
2016-04-20 06:00:00,110362,warning,Global
2016-04-20 10:00:00,754498,drift,Manhattan
2016-04-20 11:00:00,754690,warning,Manhattan
2016-04-20 15:00:00,110698,drift,Global
2016-04-20 17:00:00,110762,warning,Global
2016-04-20 18:00:00,757498,drift,Manhattan
2016-04-20 19:00:00,757626,warning,Manhattan
2016-04-20 22:00:00,111098,drift,Global
2016-04-20 23:00:00,111162,warning,Global
2016-04-21 00:00:00,10518,drift,Brooklyn
2016-04-21 07:00:00,760498,drift,Manhattan
2016-04-21 07:00:00,760594,warning,Manhattan
2016-04-21 09:00:00,111498,drift,Global
2016-04-21 10:00:00,111530,warning,Global
2016-04-21 16:00:00,13658,warning,Queens
2016-04-21 16:00:00,763498,drift,Manhattan
2016-04-21 16:00:00,763658,warning,Manhattan
2016-04-21 18:00:00,13678,drift,Queens
2016-04-21 19:00:00,111898,drift,Global
2016-04-21 20:00:00,111962,warning,Global
2016-04-22 00:00:00,112298,drift,Global
2016-04-22 00:00:00,766498,drift,Manhattan
2016-04-22 00:00:00,766594,warning,Manhattan
2016-04-22 01:00:00,112362,warning,Global
2016-04-22 11:00:00,112698,drift,Global
2016-04-22 13:00:00,769498,drift,Manhattan
2016-04-22 13:00:00,769626,warning,Manhattan
2016-04-22 14:00:00,112826,warning,Global
2016-04-22 18:00:00,13774,warning,Queens
2016-04-22 19:00:00,113098,drift,Global
2016-04-22 21:00:00,10646,warning,Brooklyn
2016-04-22 21:00:00,113226,warning,Global
2016-04-22 22:00:00,772498,drift,Manhattan
2016-04-22 22:00:00,772626,warning,Manhattan
2016-04-23 01:00:00,113498,drift,Global
2016-04-23 02:00:00,113562,warning,Global
2016-04-23 11:00:00,775498,drift,Manhattan
2016-04-23 11:00:00,775562,warning,Manhattan
2016-04-23 12:00:00,113898,drift,Global
2016-04-23 15:00:00,113994,warning,Global
2016-04-23 19:00:00,778498,drift,Manhattan
2016-04-23 20:00:00,778658,warning,Manhattan
2016-04-23 22:00:00,13948,drift,Queens
2016-04-23 23:00:00,114298,drift,Global
2016-04-23 23:00:00,114330,warning,Global
2016-04-24 01:00:00,10838,drift,Brooklyn
2016-04-24 03:00:00,10870,warning,Brooklyn
2016-04-24 04:00:00,781498,drift,Manhattan
2016-04-24 04:00:00,10878,drift,Brooklyn
2016-04-24 04:00:00,114698,drift,Global
2016-04-24 05:00:00,781626,warning,Manhattan
2016-04-24 08:00:00,114794,warning,Global
2016-04-24 15:00:00,115098,drift,Global
2016-04-24 17:00:00,115194,warning,Global
2016-04-24 17:00:00,784498,drift,Manhattan
2016-04-24 18:00:00,784626,warning,Manhattan
2016-04-24 18:00:00,14068,drift,Queens
2016-04-24 22:00:00,115498,drift,Global
2016-04-24 23:00:00,115562,warning,Global
2016-04-25 09:00:00,14164,warning,Queens
2016-04-25 09:00:00,787498,drift,Manhattan
2016-04-25 09:00:00,787594,warning,Manhattan
2016-04-25 11:00:00,115898,drift,Global
2016-04-25 13:00:00,115994,warning,Global
2016-04-25 14:00:00,14188,drift,Queens
2016-04-25 18:00:00,790498,drift,Manhattan
2016-04-25 19:00:00,790626,warning,Manhattan
2016-04-25 20:00:00,116298,drift,Global
2016-04-25 22:00:00,116426,warning,Global
2016-04-26 02:00:00,14252,warning,Queens
2016-04-26 08:00:00,116698,drift,Global
2016-04-26 09:00:00,793498,drift,Manhattan
2016-04-26 09:00:00,793594,warning,Manhattan
2016-04-26 14:00:00,116890,warning,Global
2016-04-26 16:00:00,14308,drift,Queens
2016-04-26 18:00:00,796498,drift,Manhattan
2016-04-26 18:00:00,796594,warning,Manhattan
2016-04-26 19:00:00,117098,drift,Global
2016-04-26 20:00:00,117162,warning,Global
2016-04-27 01:00:00,117498,drift,Global
2016-04-27 06:00:00,117594,warning,Global
2016-04-27 06:00:00,799498,drift,Manhattan
2016-04-27 07:00:00,799722,warning,Manhattan
2016-04-27 11:00:00,14404,warning,Queens
2016-04-27 14:00:00,117898,drift,Global
2016-04-27 15:00:00,802498,drift,Manhattan
2016-04-27 15:00:00,802594,warning,Manhattan
2016-04-27 16:00:00,117962,warning,Global
2016-04-27 21:00:00,11098,drift,Brooklyn
2016-04-27 21:00:00,14458,drift,Queens
2016-04-27 22:00:00,118298,drift,Global
2016-04-27 22:00:00,118362,warning,Global
2016-04-27 23:00:00,805498,drift,Manhattan
2016-04-27 23:00:00,805594,warning,Manhattan
2016-04-28 07:00:00,118698,drift,Global
2016-04-28 10:00:00,118794,warning,Global
2016-04-28 12:00:00,808498,drift,Manhattan
2016-04-28 13:00:00,808626,warning,Manhattan
2016-04-28 17:00:00,119098,drift,Global
2016-04-28 17:00:00,14554,warning,Queens
2016-04-28 18:00:00,119162,warning,Global
2016-04-28 20:00:00,811498,drift,Manhattan
2016-04-28 20:00:00,811562,warning,Manhattan
2016-04-28 20:00:00,14578,drift,Queens
2016-04-28 22:00:00,119498,drift,Global
2016-04-28 23:00:00,119562,warning,Global
2016-04-29 01:00:00,11194,warning,Brooklyn
2016-04-29 09:00:00,814498,drift,Manhattan
2016-04-29 09:00:00,814626,warning,Manhattan
2016-04-29 09:00:00,119898,drift,Global
2016-04-29 12:00:00,119994,warning,Global
2016-04-29 17:00:00,817498,drift,Manhattan
2016-04-29 17:00:00,817562,warning,Manhattan
2016-04-29 18:00:00,120298,drift,Global
2016-04-29 20:00:00,14706,warning,Queens
2016-04-29 22:00:00,120490,warning,Global
2016-04-30 00:00:00,820498,drift,Manhattan
2016-04-30 00:00:00,820594,warning,Manhattan
2016-04-30 00:00:00,120698,drift,Global
2016-04-30 02:00:00,120794,warning,Global
2016-04-30 11:00:00,121098,drift,Global
2016-04-30 13:00:00,823498,drift,Manhattan
2016-04-30 13:00:00,823594,warning,Manhattan
2016-04-30 14:00:00,121226,warning,Global
2016-04-30 16:00:00,11358,drift,Brooklyn
2016-04-30 20:00:00,14848,drift,Queens
2016-04-30 20:00:00,826498,drift,Manhattan
2016-04-30 21:00:00,826754,warning,Manhattan
2016-04-30 21:00:00,121498,drift,Global
2016-05-01 00:00:00,11422,warning,Brooklyn
2016-05-01 00:00:00,121690,warning,Global
2016-05-01 02:00:00,11478,drift,Brooklyn
2016-05-01 03:00:00,121898,drift,Global
2016-05-01 06:00:00,121994,warning,Global
2016-05-01 07:00:00,829498,drift,Manhattan
2016-05-01 08:00:00,829562,warning,Manhattan
2016-05-01 11:00:00,14944,warning,Queens
2016-05-01 14:00:00,122298,drift,Global
2016-05-01 15:00:00,14968,drift,Queens
2016-05-01 15:00:00,122362,warning,Global
2016-05-01 17:00:00,832498,drift,Manhattan
2016-05-01 17:00:00,832562,warning,Manhattan
2016-05-01 22:00:00,122698,drift,Global
2016-05-01 23:00:00,122762,warning,Global
2016-05-02 00:00:00,15032,warning,Queens
2016-05-02 08:00:00,835498,drift,Manhattan
2016-05-02 08:00:00,835594,warning,Manhattan
2016-05-02 11:00:00,123098,drift,Global
2016-05-02 14:00:00,123226,warning,Global
2016-05-02 17:00:00,838498,drift,Manhattan
2016-05-02 18:00:00,838658,warning,Manhattan
2016-05-02 18:00:00,11598,drift,Brooklyn
2016-05-02 19:00:00,123498,drift,Global
2016-05-02 20:00:00,15118,drift,Queens
2016-05-02 22:00:00,123690,warning,Global
2016-05-03 04:00:00,123898,drift,Global
2016-05-03 06:00:00,123930,warning,Global
2016-05-03 07:00:00,841498,drift,Manhattan
2016-05-03 07:00:00,841594,warning,Manhattan
2016-05-03 07:00:00,15182,warning,Queens
2016-05-03 15:00:00,844498,drift,Manhattan
2016-05-03 15:00:00,124298,drift,Global
2016-05-03 15:00:00,844594,warning,Manhattan
2016-05-03 17:00:00,124394,warning,Global
2016-05-03 19:00:00,11658,drift,Brooklyn
2016-05-03 22:00:00,124698,drift,Global
2016-05-03 22:00:00,847498,drift,Manhattan
2016-05-03 22:00:00,847562,warning,Manhattan
2016-05-04 00:00:00,15268,drift,Queens
2016-05-04 00:00:00,124858,warning,Global
2016-05-04 09:00:00,125098,drift,Global
2016-05-04 10:00:00,125130,warning,Global
2016-05-04 12:00:00,850498,drift,Manhattan
2016-05-04 12:00:00,850690,warning,Manhattan
2016-05-04 19:00:00,125498,drift,Global
2016-05-04 19:00:00,853498,drift,Manhattan
2016-05-04 19:00:00,853594,warning,Manhattan
2016-05-04 20:00:00,125562,warning,Global
2016-05-04 22:00:00,11754,warning,Brooklyn
2016-05-05 00:00:00,125898,drift,Global
2016-05-05 00:00:00,125930,warning,Global
2016-05-05 07:00:00,11798,drift,Brooklyn
2016-05-05 08:00:00,856498,drift,Manhattan
2016-05-05 09:00:00,856562,warning,Manhattan
2016-05-05 12:00:00,126298,drift,Global
2016-05-05 14:00:00,126362,warning,Global
2016-05-05 17:00:00,859498,drift,Manhattan
2016-05-05 17:00:00,15460,warning,Queens
2016-05-05 17:00:00,859754,warning,Manhattan
2016-05-05 20:00:00,15478,drift,Queens
2016-05-05 20:00:00,126698,drift,Global
2016-05-05 21:00:00,126762,warning,Global
2016-05-05 23:00:00,862498,drift,Manhattan
2016-05-05 23:00:00,862626,warning,Manhattan
2016-05-06 00:00:00,127098,drift,Global
2016-05-06 04:00:00,127258,warning,Global
2016-05-06 07:00:00,15542,warning,Queens
2016-05-06 11:00:00,865498,drift,Manhattan
2016-05-06 11:00:00,865594,warning,Manhattan
2016-05-06 12:00:00,127498,drift,Global
2016-05-06 14:00:00,127594,warning,Global
2016-05-06 18:00:00,11958,warning,Brooklyn
2016-05-06 19:00:00,868498,drift,Manhattan
2016-05-06 19:00:00,868658,warning,Manhattan
2016-05-06 20:00:00,127898,drift,Global
2016-05-06 21:00:00,127962,warning,Global
2016-05-06 22:00:00,11978,drift,Brooklyn
2016-05-07 01:00:00,128298,drift,Global
2016-05-07 02:00:00,128394,warning,Global
2016-05-07 04:00:00,871498,drift,Manhattan
2016-05-07 06:00:00,871626,warning,Manhattan
2016-05-07 11:00:00,128698,drift,Global
2016-05-07 14:00:00,128794,warning,Global
2016-05-07 15:00:00,874498,drift,Manhattan
2016-05-07 15:00:00,874626,warning,Manhattan
2016-05-07 20:00:00,15748,drift,Queens
2016-05-07 21:00:00,129098,drift,Global
2016-05-07 22:00:00,877498,drift,Manhattan
2016-05-07 22:00:00,877626,warning,Manhattan
2016-05-07 23:00:00,129194,warning,Global
2016-05-08 00:00:00,12158,drift,Brooklyn
2016-05-08 02:00:00,129498,drift,Global
2016-05-08 05:00:00,15812,warning,Queens
2016-05-08 05:00:00,129594,warning,Global
2016-05-08 10:00:00,12222,warning,Brooklyn
2016-05-08 11:00:00,880498,drift,Manhattan
2016-05-08 11:00:00,880658,warning,Manhattan
2016-05-08 14:00:00,129898,drift,Global
2016-05-08 15:00:00,129962,warning,Global
2016-05-08 19:00:00,883498,drift,Manhattan
2016-05-08 19:00:00,883626,warning,Manhattan
2016-05-08 21:00:00,130298,drift,Global
2016-05-08 22:00:00,12278,drift,Brooklyn
2016-05-08 23:00:00,130394,warning,Global
2016-05-09 00:00:00,15928,drift,Queens
2016-05-09 07:00:00,12310,warning,Brooklyn
2016-05-09 09:00:00,130698,drift,Global
2016-05-09 11:00:00,886498,drift,Manhattan
2016-05-09 12:00:00,886690,warning,Manhattan
2016-05-09 12:00:00,130826,warning,Global
2016-05-09 17:00:00,131098,drift,Global
2016-05-09 18:00:00,131162,warning,Global
2016-05-09 20:00:00,889498,drift,Manhattan
2016-05-09 20:00:00,12338,drift,Brooklyn
2016-05-09 20:00:00,889690,warning,Manhattan
2016-05-09 23:00:00,131498,drift,Global
2016-05-10 00:00:00,16056,warning,Queens
2016-05-10 01:00:00,131562,warning,Global
2016-05-10 10:00:00,892498,drift,Manhattan
2016-05-10 11:00:00,892594,warning,Manhattan
2016-05-10 13:00:00,131898,drift,Global
2016-05-10 15:00:00,131994,warning,Global
2016-05-10 19:00:00,895498,drift,Manhattan
2016-05-10 19:00:00,895594,warning,Manhattan
2016-05-10 21:00:00,132298,drift,Global
2016-05-10 22:00:00,12402,warning,Brooklyn
2016-05-10 22:00:00,132362,warning,Global
2016-05-11 02:00:00,12418,drift,Brooklyn
2016-05-11 08:00:00,898498,drift,Manhattan
2016-05-11 09:00:00,132698,drift,Global
2016-05-11 09:00:00,898594,warning,Manhattan
2016-05-11 11:00:00,132794,warning,Global
2016-05-11 15:00:00,16228,drift,Queens
2016-05-11 17:00:00,901498,drift,Manhattan
2016-05-11 18:00:00,901626,warning,Manhattan
2016-05-11 18:00:00,133098,drift,Global
2016-05-11 20:00:00,133226,warning,Global
2016-05-12 00:00:00,133498,drift,Global
2016-05-12 01:00:00,133562,warning,Global
2016-05-12 05:00:00,904498,drift,Manhattan
2016-05-12 06:00:00,904658,warning,Manhattan
2016-05-12 11:00:00,16324,warning,Queens
2016-05-12 12:00:00,133898,drift,Global
2016-05-12 13:00:00,133962,warning,Global
2016-05-12 14:00:00,907498,drift,Manhattan
2016-05-12 15:00:00,907626,warning,Manhattan
2016-05-12 15:00:00,16348,drift,Queens
2016-05-12 20:00:00,134298,drift,Global
2016-05-12 21:00:00,134394,warning,Global
2016-05-12 22:00:00,910498,drift,Manhattan
2016-05-12 22:00:00,910562,warning,Manhattan
2016-05-13 01:00:00,134698,drift,Global
2016-05-13 03:00:00,134762,warning,Global
2016-05-13 10:00:00,16444,warning,Queens
2016-05-13 10:00:00,913498,drift,Manhattan
2016-05-13 11:00:00,913626,warning,Manhattan
2016-05-13 12:00:00,135098,drift,Global
2016-05-13 14:00:00,135162,warning,Global
2016-05-13 19:00:00,916498,drift,Manhattan
2016-05-13 19:00:00,916594,warning,Manhattan
2016-05-13 20:00:00,16498,drift,Queens
2016-05-13 20:00:00,135498,drift,Global
2016-05-13 22:00:00,135594,warning,Global
2016-05-14 01:00:00,12706,warning,Brooklyn
2016-05-14 02:00:00,135898,drift,Global
2016-05-14 03:00:00,135930,warning,Global
2016-05-14 04:00:00,12738,drift,Brooklyn
2016-05-14 05:00:00,919498,drift,Manhattan
2016-05-14 06:00:00,919562,warning,Manhattan
2016-05-14 13:00:00,136298,drift,Global
2016-05-14 14:00:00,136362,warning,Global
2016-05-14 15:00:00,922498,drift,Manhattan
2016-05-14 16:00:00,922722,warning,Manhattan
2016-05-14 16:00:00,16626,warning,Queens
2016-05-14 22:00:00,136698,drift,Global
2016-05-14 22:00:00,925498,drift,Manhattan
2016-05-14 23:00:00,925626,warning,Manhattan
2016-05-14 23:00:00,136794,warning,Global
2016-05-15 00:00:00,12866,warning,Brooklyn
2016-05-15 01:00:00,16678,drift,Queens
2016-05-15 02:00:00,12918,drift,Brooklyn
2016-05-15 03:00:00,137098,drift,Global
2016-05-15 05:00:00,137194,warning,Global
2016-05-15 07:00:00,12950,warning,Brooklyn
2016-05-15 10:00:00,12958,drift,Brooklyn
2016-05-15 11:00:00,928498,drift,Manhattan
2016-05-15 11:00:00,928754,warning,Manhattan
2016-05-15 13:00:00,137498,drift,Global
2016-05-15 14:00:00,137562,warning,Global
2016-05-15 19:00:00,137898,drift,Global
2016-05-15 19:00:00,931498,drift,Manhattan
2016-05-15 19:00:00,931594,warning,Manhattan
2016-05-15 21:00:00,137994,warning,Global
2016-05-16 02:00:00,13054,warning,Brooklyn
2016-05-16 03:00:00,138298,drift,Global
2016-05-16 05:00:00,138330,warning,Global
2016-05-16 07:00:00,16870,warning,Queens
2016-05-16 09:00:00,934498,drift,Manhattan
2016-05-16 10:00:00,934530,warning,Manhattan
2016-05-16 11:00:00,16888,drift,Queens
2016-05-16 14:00:00,138698,drift,Global
2016-05-16 15:00:00,138762,warning,Global
2016-05-16 18:00:00,937498,drift,Manhattan
2016-05-16 18:00:00,937690,warning,Manhattan
2016-05-16 21:00:00,139098,drift,Global
2016-05-16 22:00:00,139130,warning,Global
2016-05-16 22:00:00,13098,drift,Brooklyn
2016-05-17 07:00:00,940498,drift,Manhattan
2016-05-17 07:00:00,940594,warning,Manhattan
2016-05-17 08:00:00,139498,drift,Global
2016-05-17 10:00:00,17008,drift,Queens
2016-05-17 10:00:00,139594,warning,Global
2016-05-17 16:00:00,943498,drift,Manhattan
2016-05-17 16:00:00,943562,warning,Manhattan
2016-05-17 17:00:00,139898,drift,Global
2016-05-17 18:00:00,139962,warning,Global
2016-05-17 20:00:00,17072,warning,Queens
2016-05-17 22:00:00,140298,drift,Global
2016-05-17 23:00:00,140362,warning,Global
2016-05-17 23:00:00,946498,drift,Manhattan
2016-05-18 00:00:00,946562,warning,Manhattan
2016-05-18 09:00:00,140698,drift,Global
2016-05-18 12:00:00,140826,warning,Global
2016-05-18 13:00:00,949498,drift,Manhattan
2016-05-18 13:00:00,17158,drift,Queens
2016-05-18 13:00:00,949562,warning,Manhattan
2016-05-18 18:00:00,141098,drift,Global
2016-05-18 18:00:00,13226,warning,Brooklyn
2016-05-18 20:00:00,141194,warning,Global
2016-05-18 21:00:00,952498,drift,Manhattan
2016-05-18 22:00:00,952690,warning,Manhattan
2016-05-18 23:00:00,141498,drift,Global
2016-05-19 00:00:00,17222,warning,Queens
2016-05-19 00:00:00,141562,warning,Global
2016-05-19 10:00:00,141898,drift,Global
2016-05-19 11:00:00,955498,drift,Manhattan
2016-05-19 12:00:00,955754,warning,Manhattan
2016-05-19 12:00:00,141994,warning,Global
2016-05-19 18:00:00,142298,drift,Global
2016-05-19 19:00:00,142362,warning,Global
2016-05-19 19:00:00,958498,drift,Manhattan
2016-05-19 20:00:00,958626,warning,Manhattan
2016-05-19 23:00:00,142698,drift,Global
2016-05-20 00:00:00,142794,warning,Global
2016-05-20 06:00:00,17368,drift,Queens
2016-05-20 08:00:00,961498,drift,Manhattan
2016-05-20 08:00:00,961594,warning,Manhattan
2016-05-20 08:00:00,143098,drift,Global
2016-05-20 11:00:00,143194,warning,Global
2016-05-20 14:00:00,13418,drift,Brooklyn
2016-05-20 16:00:00,964498,drift,Manhattan
2016-05-20 17:00:00,964594,warning,Manhattan
2016-05-20 17:00:00,143498,drift,Global
2016-05-20 18:00:00,143562,warning,Global
2016-05-20 21:00:00,13450,warning,Brooklyn
2016-05-20 22:00:00,13458,drift,Brooklyn
2016-05-20 23:00:00,967498,drift,Manhattan
2016-05-20 23:00:00,143898,drift,Global
2016-05-21 00:00:00,967658,warning,Manhattan
2016-05-21 00:00:00,143930,warning,Global
2016-05-21 06:00:00,144298,drift,Global
2016-05-21 07:00:00,13586,warning,Brooklyn
2016-05-21 08:00:00,144362,warning,Global
2016-05-21 10:00:00,17528,warning,Queens
2016-05-21 12:00:00,13618,drift,Brooklyn
2016-05-21 12:00:00,970498,drift,Manhattan
2016-05-21 13:00:00,970754,warning,Manhattan
2016-05-21 16:00:00,144698,drift,Global
2016-05-21 18:00:00,144794,warning,Global
2016-05-21 19:00:00,973498,drift,Manhattan
2016-05-21 20:00:00,973562,warning,Manhattan
2016-05-21 20:00:00,17578,drift,Queens
2016-05-22 00:00:00,145098,drift,Global
2016-05-22 01:00:00,145162,warning,Global
2016-05-22 06:00:00,976498,drift,Manhattan
2016-05-22 08:00:00,976626,warning,Manhattan
2016-05-22 08:00:00,13810,warning,Brooklyn
2016-05-22 08:00:00,145498,drift,Global
2016-05-22 11:00:00,145594,warning,Global
2016-05-22 12:00:00,17668,drift,Queens
2016-05-22 16:00:00,145898,drift,Global
2016-05-22 17:00:00,979498,drift,Manhattan
2016-05-22 17:00:00,145962,warning,Global
2016-05-22 17:00:00,979594,warning,Manhattan
2016-05-22 17:00:00,13838,drift,Brooklyn
2016-05-22 23:00:00,146298,drift,Global
2016-05-23 00:00:00,146362,warning,Global
2016-05-23 06:00:00,17764,warning,Queens
2016-05-23 08:00:00,982498,drift,Manhattan
2016-05-23 09:00:00,982626,warning,Manhattan
2016-05-23 11:00:00,146698,drift,Global
2016-05-23 13:00:00,146794,warning,Global
2016-05-23 15:00:00,17818,drift,Queens
2016-05-23 18:00:00,985498,drift,Manhattan
2016-05-23 18:00:00,985690,warning,Manhattan
2016-05-23 20:00:00,147098,drift,Global
2016-05-23 22:00:00,147194,warning,Global
2016-05-24 07:00:00,147498,drift,Global
2016-05-24 08:00:00,988498,drift,Manhattan
2016-05-24 08:00:00,988594,warning,Manhattan
2016-05-24 08:00:00,147562,warning,Global
2016-05-24 14:00:00,13966,warning,Brooklyn
2016-05-24 14:00:00,17946,warning,Queens
2016-05-24 16:00:00,991498,drift,Manhattan
2016-05-24 17:00:00,991562,warning,Manhattan
2016-05-24 17:00:00,147898,drift,Global
2016-05-24 19:00:00,147962,warning,Global
2016-05-24 23:00:00,13998,drift,Brooklyn
2016-05-25 00:00:00,148298,drift,Global
2016-05-25 03:00:00,994498,drift,Manhattan
2016-05-25 05:00:00,148394,warning,Global
2016-05-25 06:00:00,994626,warning,Manhattan
2016-05-25 14:00:00,148698,drift,Global
2016-05-25 14:00:00,997498,drift,Manhattan
2016-05-25 14:00:00,997594,warning,Manhattan
2016-05-25 15:00:00,18028,drift,Queens
2016-05-25 15:00:00,148762,warning,Global
2016-05-25 22:00:00,1000498,drift,Manhattan
2016-05-25 22:00:00,149098,drift,Global
2016-05-25 22:00:00,1000690,warning,Manhattan
2016-05-25 22:00:00,149162,warning,Global
2016-05-25 23:00:00,18092,warning,Queens
2016-05-26 08:00:00,149498,drift,Global
2016-05-26 10:00:00,149562,warning,Global
2016-05-26 11:00:00,1003498,drift,Manhattan
2016-05-26 12:00:00,1003658,warning,Manhattan
2016-05-26 12:00:00,18148,drift,Queens
2016-05-26 18:00:00,149898,drift,Global
2016-05-26 19:00:00,149962,warning,Global
2016-05-26 19:00:00,1006498,drift,Manhattan
2016-05-26 20:00:00,1006658,warning,Manhattan
2016-05-26 22:00:00,18212,warning,Queens
2016-05-27 00:00:00,150298,drift,Global
2016-05-27 01:00:00,150362,warning,Global
2016-05-27 08:00:00,1009498,drift,Manhattan
2016-05-27 09:00:00,1009594,warning,Manhattan
2016-05-27 12:00:00,150698,drift,Global
2016-05-27 14:00:00,150794,warning,Global
2016-05-27 18:00:00,1012498,drift,Manhattan
2016-05-27 18:00:00,1012626,warning,Manhattan
2016-05-27 21:00:00,151098,drift,Global
2016-05-27 23:00:00,151194,warning,Global
2016-05-27 23:00:00,14286,warning,Brooklyn
2016-05-28 00:00:00,14298,drift,Brooklyn
2016-05-28 04:00:00,151498,drift,Global
2016-05-28 06:00:00,151594,warning,Global
2016-05-28 08:00:00,1015498,drift,Manhattan
2016-05-28 08:00:00,1015530,warning,Manhattan
2016-05-28 16:00:00,151898,drift,Global
2016-05-28 18:00:00,1018498,drift,Manhattan
2016-05-28 19:00:00,1018690,warning,Manhattan
2016-05-28 20:00:00,152026,warning,Global
2016-05-28 21:00:00,18508,drift,Queens
2016-05-29 01:00:00,14426,warning,Brooklyn
2016-05-29 02:00:00,152298,drift,Global
2016-05-29 04:00:00,152362,warning,Global
2016-05-29 04:00:00,14458,drift,Brooklyn
2016-05-29 06:00:00,18568,drift,Queens
2016-05-29 10:00:00,1021498,drift,Manhattan
2016-05-29 10:00:00,1021594,warning,Manhattan
2016-05-29 15:00:00,152698,drift,Global
2016-05-29 16:00:00,152730,warning,Global
2016-05-29 17:00:00,18632,warning,Queens
